id_szkoly,nazwa,adres,miejscowosc,kod_pocztowy,poczta,typ_szkoly,publiczna,dla_doroslych,specjalna,przyszpitalna,wojewodztwo,powiat,gmina,id_wojewodztwa,id_powiatu,id_gminy
35928,Szkoła Podstawowa im. Marii Konopnickiej w Tarnawie Dolnej,272,Tarnawa Dolna,34-210,Zembrzyce,SP,,,,,małopolskie,suski,Zembrzyce,12,15,9
36079,Szkoła Podstawowa w Małem Cichem,Sołtysia 22,Małe Ciche,34-531,Murzasichle,SP,,,,,małopolskie,tatrzański,Poronin,12,17,5
16572,Gimnazjum im. Jana Pawła II w Zębie,6,Ząb,34-521,Ząb,gimn.,True,False,False,False,małopolskie,tatrzański,Poronin,12,17,5
16575,Gimnazjum w Nowem Bystrem,61,Nowe Bystre,34-521,Ząb,gimn.,True,False,False,False,małopolskie,tatrzański,Poronin,12,17,5
16573,Gimnazjum w Poroninie,Piłsudskiego 34,Poronin,34-520,Poronin,gimn.,True,False,False,False,małopolskie,tatrzański,Poronin,12,17,5
16574,Gimnazjum w Zespole Szkół im. Ratowników Tatrzańskich w Murzasichlu,Sądelska 31,Murzasichle,34-531,Murzasichle,gimn.,True,False,False,False,małopolskie,tatrzański,Poronin,12,17,5
36082,Szkoła Podstawowa,Piłsudskiego 34,,34-520,Poronin,SP,,,,,małopolskie,tatrzański,Poronin,12,17,5
36080,Szkoła Podstawowa w Zespole Szkół im. Ratowników Tatrzańskich w Murzasichlu,Sądelska 31,,34-531,Murzasichle,SP,,,,,małopolskie,tatrzański,Poronin,12,17,5
36081,Szkoła Podstawowa w Stasikówce,65,Stasikówka,34-520,Poronin,SP,,,,,małopolskie,tatrzański,Poronin,12,17,5
36083,Szkoła Podstawowa im. Bronisława Czecha w Nowem Bystrem,61,Nowe Bystre,34-521,Ząb,SP,,,,,małopolskie,tatrzański,Poronin,12,17,5
36084,Szkoła Podstawowa im. H. Marusarzówny w Zębie,6,,34-521,Ząb,SP,,,,,małopolskie,tatrzański,Poronin,12,17,5
36085,Szkoła Podstawowa im. Antoniny Tatar w Suchem,115 a,Suche,34-520,Poronin,SP,,,,,małopolskie,tatrzański,Poronin,12,17,5
16565,Gimnazjum w Sierockiem,90B,Sierockie,34-425,Biały Dunajec,gimn.,True,False,False,False,małopolskie,tatrzański,Biały Dunajec,12,17,2
16562,Gimnazjum nr 1 im. Kazimierza Wielkiego w Białym Dunajcu,Jana Pawła II 184A,Biały Dunajec,34-425,Biały Dunajec,gimn.,True,False,False,False,małopolskie,tatrzański,Biały Dunajec,12,17,2
16563,Zespół Szkoły Podstawowej i Gimnazjum nr 2-Gimnazjum nr 2,Miłośników Podhala 23,Biały Dunajec,34-425,Biały Dunajec,gimn.,True,False,False,False,małopolskie,tatrzański,Biały Dunajec,12,17,2
16564,Gimnazjum w Gliczarowie Górnym,101,Gliczarów Górny,34-425,Biały Dunajec,gimn.,True,False,False,False,małopolskie,tatrzański,Biały Dunajec,12,17,2
36062,Szkoła Podstawowa w Sierockiem,90b,Sierockie,34-425,Biały Dunajec,SP,,,,,małopolskie,tatrzański,Biały Dunajec,12,17,2
36063,Szkoła Podstawowa im. Andrzeja Skupnia-Florka w Gliczarowie Górnym,101,Gliczarów Górny,34-425,Biały Dunajec,SP,,,,,małopolskie,tatrzański,Biały Dunajec,12,17,2
36064,Szkoła Podstawowa nr 1 im. Kazimierza Wielkiego,Jana Pawła II 184a,,34-425,Biały Dunajec,SP,,,,,małopolskie,tatrzański,Biały Dunajec,12,17,2
36065,Szkoła Podstawowa nr 2 im. Świętej Jadwigi Królowej Polski,Miłośników Podhala 23,,34-425,Biały Dunajec,SP,,,,,małopolskie,tatrzański,Biały Dunajec,12,17,2
16560,Gimnazjum,Balzera 15,Zakopane,34-501,Zakopane,gimn.,True,False,False,True,małopolskie,tatrzański,Zakopane,12,17,1
16556,Gimnazjum Mistrzostwa Sportowego,Droga Do Olczy 26,Zakopane,34-500,Zakopane,gimn.,True,False,False,False,małopolskie,tatrzański,Zakopane,12,17,1
16551,Społeczne Gimnazjum Społecznego Towarzystwa Oświatowego,Kasprusie 35A,Zakopane,34-500,Zakopane,gimn.,False,False,False,False,małopolskie,tatrzański,Zakopane,12,17,1
16552,Gimnazjum w Zespole Szkół Ogólnokształcących,Słoneczna 1,Zakopane,34-500,Zakopane,gimn.,True,False,False,False,małopolskie,tatrzański,Zakopane,12,17,1
16553,Gimnazjum nr 3 w Zakopanem,Janosówka 15A,Zakopane,34-500,Zakopane,gimn.,True,False,False,False,małopolskie,tatrzański,Zakopane,12,17,1
16554,Gimnazjum nr 2,Sienkiewicza 27,Zakopane,34-500,Zakopane,gimn.,True,False,False,False,małopolskie,tatrzański,Zakopane,12,17,1
16555,Prywatne Gimnazjum Betlejem,Chałubińskiego 30,Zakopane,34-500,Zakopane,gimn.,False,False,False,False,małopolskie,tatrzański,Zakopane,12,17,1
16557,Gimnazjum nr 1 im. Olgi i Andrzeja Małkowskich w Zakopanem,Nowotarska 42,Zakopane,34-500,Zakopane,gimn.,True,False,False,False,małopolskie,tatrzański,Zakopane,12,17,1
16558,Państwowa Ogólnokształcąca Szkoła Artystyczna,Sienkiewicza 12,Zakopane,34-500,Zakopane,gimn.,True,False,False,False,małopolskie,tatrzański,Zakopane,12,17,1
16559,Gimnazjum Specjalne,Chramcówki 15A,Zakopane,34-500,Zakopane,gimn.,True,False,True,False,małopolskie,tatrzański,Zakopane,12,17,1
16561,Sześcioletnia Ogólnokształcąca Szkoła Sztuk Pięknych,Kościeliska 35,Zakopane,34-500,Zakopane,gimn.,True,False,False,False,małopolskie,tatrzański,Zakopane,12,17,1
36060,Szkoła Podstawowa nr 3 im. Generała Mariusza Zaruskiego,Karłowicza 6,,34-501,Zakopane,SP,,,,,małopolskie,tatrzański,Zakopane,12,17,1
36051,Katolicka Szkoła Podstawowa im. Jana Pawła II,Piłsudskiego 21,,34-500,Zakopane,SP,,,,,małopolskie,tatrzański,Zakopane,12,17,1
36052,Szkoła Podstawowa nr 5 im. Janusza Korczaka,Chramcówki 27,,34-500,Zakopane,SP,,,,,małopolskie,tatrzański,Zakopane,12,17,1
36053,Szkoła Podstawowa nr 1 im. Heleny Marusarzówny w Zakopanem,Orkana 6,,34-500,Zakopane,SP,,,,,małopolskie,tatrzański,Zakopane,12,17,1
36054,Szkoła Podstawowa nr 2 im. Bronisława Czecha,Skibówki 2d,,34-500,Zakopane,SP,,,,,małopolskie,tatrzański,Zakopane,12,17,1
36056,Szkoła Podstawowa nr 4 im. Marszałka Józefa Piłsudskiego,Janosówka 15 b,,34-500,Zakopane,SP,,,,,małopolskie,tatrzański,Zakopane,12,17,1
36058,Szkoła Podstawowa nr 9 im. Jana Kasprowicza w Zakopanem,Harenda 21,,34-500,Zakopane,SP,,,,,małopolskie,tatrzański,Zakopane,12,17,1
36059,Szkoła Podstawowa nr 7 im. Kornela Makuszyńskiego,Cyrhla 57,,34-504,Zakopane,SP,,,,,małopolskie,tatrzański,Zakopane,12,17,1
36061,Państwowa Ogólnokształcąca Szkoła Artystyczna,Sienkiewicza 12,,34-500,Zakopane,SP,,,,,małopolskie,tatrzański,Zakopane,12,17,1
37479,Szkoła Podstawowa,Balzera 15,,34-501,Zakopane,SP,,,,,małopolskie,tatrzański,Zakopane,12,17,1
16569,Gimnazjum w Witowie im. ks. Leona Musielaka,119,Witów,34-512,Witów,gimn.,True,False,False,False,małopolskie,tatrzański,Kościelisko,12,17,4
16570,Gimnazjum w Kościelisku,Szeligówka 660,Kościelisko,34-511,Kościelisko,gimn.,True,False,False,False,małopolskie,tatrzański,Kościelisko,12,17,4
16571,Gimnazjum w Dzianiszu,201,Dzianisz,34-514,Dzianisz,gimn.,True,False,False,False,małopolskie,tatrzański,Kościelisko,12,17,4
36076,Szkoła Podstawowa w Dzianiszu,201,,34-514,Dzianisz,SP,,,,,małopolskie,tatrzański,Kościelisko,12,17,4
36077,Szkoła Podstawowa w Kościelisku,Szeligówka 660,,34-511,Kościelisko,SP,,,,,małopolskie,tatrzański,Kościelisko,12,17,4
36078,Szkoła Podstawowa w Witowie im. ks. Leona Musielaka,119,,34-512,Witów,SP,,,,,małopolskie,tatrzański,Kościelisko,12,17,4
16566,Gimnazjum,Szkolna 3,Leśnica,34-406,Leśnica,gimn.,True,False,False,False,małopolskie,tatrzański,Bukowina Tatrzańska,12,17,3
16567,Gimnazjum w Białce Tatrzańskiej,Środkowa 184,Białka Tatrzańska,34-405,Białka Tatrzańska,gimn.,True,False,False,False,małopolskie,tatrzański,Bukowina Tatrzańska,12,17,3
16568,Gimnazjum w Bukowinie Tatrzańskiej,T. Kościuszki 11,Bukowina Tatrzańska,34-530,Bukowina Tatrzańska,gimn.,True,False,False,False,małopolskie,tatrzański,Bukowina Tatrzańska,12,17,3
36070,Szkoła Podstawowa im. Bohaterów Warszawy,T. Kościuszki 11,,34-530,Bukowina Tatrzańska,SP,,,,,małopolskie,tatrzański,Bukowina Tatrzańska,12,17,3
36075,Szkoła Podstawowa nr 2 im. Jana Pawła II w Rzepiskach,Grocholów Potok 8,Rzepiska,34-532,Jurgów,SP,,,,,małopolskie,tatrzański,Bukowina Tatrzańska,12,17,3
36068,Publiczna Sześcioletnia Szkoła Podstawowa w Groniu,Muchówka 14,Groń,34-406,Leśnica,SP,,,,,małopolskie,tatrzański,Bukowina Tatrzańska,12,17,3
36066,Szkoła Podstawowa w Jurgowie,177,,34-532,Jurgów,SP,,,,,małopolskie,tatrzański,Bukowina Tatrzańska,12,17,3
36072,Szkoła Podstawowa Nr 1 w Rzepiskach,,Bryjów Potok,34-532,Jurgów,SP,,,,,małopolskie,tatrzański,Bukowina Tatrzańska,12,17,3
36071,Szkoła Podstawowa im. Władysława Zamoyskiego w Brzegach,Halna 58,Brzegi,34-532,Jurgów,SP,,,,,małopolskie,tatrzański,Bukowina Tatrzańska,12,17,3
36067,Szkoła Podstawowa im.św.St. Kostki,Szkolna 3,,34-406,Leśnica,SP,,,,,małopolskie,tatrzański,Bukowina Tatrzańska,12,17,3
36069,Szkoła Podstawowa im. Wojsk Ochrony Pogranicza w Białce Tatrzańskiej,Środkowa 184,,34-405,Białka Tatrzańska,SP,,,,,małopolskie,tatrzański,Bukowina Tatrzańska,12,17,3
36073,Szkoła Podstawowa Nr 1 im. Św. Kingi w Czarnej Górze,Zagóra 149,Czarna Góra,34-532,Jurgów,SP,,,,,małopolskie,tatrzański,Bukowina Tatrzańska,12,17,3
36074,Szkoła Podstawowa nr 2 w Czarnej Górze,Nadwodnia 140,Czarna Góra,34-532,Jurgów,SP,,,,,małopolskie,tatrzański,Bukowina Tatrzańska,12,17,3
36201,Szkoła Podstawowa im. J. Korczaka w Węgrzcach Wielkich,190,,32-002,Węgrzce Wielkie,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
16638,Niepubliczne Gimnazjum w Podstolicach,,Podstolice,32-020,Wieliczka,gimn.,False,False,False,False,małopolskie,wielicki,Wieliczka,12,19,5
16633,Gimnazjum,J. Piłsudskiego 20,Wieliczka,32-020,Wieliczka,gimn.,True,False,False,False,małopolskie,wielicki,Wieliczka,12,19,5
16634,Gimnazjum w Koźmicach Wielkich,605,Koźmice Wielkie,32-020,Wieliczka,gimn.,True,False,False,False,małopolskie,wielicki,Wieliczka,12,19,5
16637,Gimnazjum w Dobranowicach,121,Dobranowice,32-020,Wieliczka,gimn.,True,False,False,False,małopolskie,wielicki,Wieliczka,12,19,5
16635,Gimnazjum,Niepołomska 26C,,32-020,Wieliczka,gimn.,True,False,True,False,małopolskie,wielicki,Wieliczka,12,19,5
16636,Gimnazjum w Węgrzcach Wielkich,518,Węgrzce Wielkie,32-002,Węgrzce Wielkie,gimn.,True,False,False,False,małopolskie,wielicki,Wieliczka,12,19,5
16639,Gimnazjum w Golkowicach,1,Golkowice,30-698,Kraków,gimn.,True,False,False,False,małopolskie,wielicki,Wieliczka,12,19,5
36193,Szkoła Podstawowa nr 5,Niepołomska 26C,,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36208,Szkoła Podstawowa Gminy Wieliczka im. Marii Konopnickiej w Raciborsku,71,Raciborsko,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36192,Szkoła Podstawowa nr 3 w Wieliczce,Sienkiewicza 14,,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36191,Szkoła Podstawowa Nr 2 w Wieliczce,Moniuszki 1,,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36194,Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 4 im. E. J. Jerzmanowskiego w Wieliczce,Krzyszkowicka 18a,,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36195,Szkoła Podstawowa im. Jana Pawła II w Śledziejowicach,,Śledziejowice,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36196,Szkoła Podstawowa im. Macieja Szarka w Grabiu,,Grabie,32-002,Węgrzce Wielkie,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36197,Szkoła Podstawowa Gminy Wieliczka im. Św. Kingi w Podstolicach,,Podstolice,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36198,Szkoła Podstawowa im. Królowej Jadwigi,428,Siercza,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36199,Szkoła Podstawowa im. Jadwigi Beaupre w Sygneczowie,,Sygneczów,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36200,Szkoła Podstawowa Gminy Wieliczka im. Anny Iskry w Mietniowie,60,Mietniów,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36202,Szkoła Podstawowa w Koźmicach Wielkich,1,Koźmice Wielkie,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36203,Szkoła Podstawowa w Byszycach,1,Byszyce,32-021,Koźmice Wielkie,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36204,Szkoła Podstawowa w Golkowicach,454,Golkowice,30-698,Kraków,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36205,Szkoła Podstawowa im. Kornela Makuszyńskiego w Gorzkowie,168,Gorzków,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36206,Szkoła Podstawowa Gminy Wieliczka w Grajowie,177,Grajów,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
36207,Samorządowa Szkoła Podstawowa w Janowicach,1,Janowice,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Wieliczka,12,19,5
16630,Gimnazjum Niepubliczne,Wielicka 220,Podłęże,32-003,Podłęże,gimn.,False,False,False,False,małopolskie,wielicki,Niepołomice,12,19,4
16628,Gimnazjum im. Króla Władysława Jagiełły w Niepołomicach,Szkolna 3,Niepołomice,32-005,Niepołomice,gimn.,True,False,False,False,małopolskie,wielicki,Niepołomice,12,19,4
16629,Gimnazjum Niepubliczne w Zabierzowie Bocheńskim,323,Zabierzów Bocheński,32-007,Zabierzów Bocheński,gimn.,False,False,False,False,małopolskie,wielicki,Niepołomice,12,19,4
16631,Gimnazjum Społeczne im. Lady Sue Ryder w Woli Batorskiej,734,Wola Batorska,32-007,Zabierzów Bocheński,gimn.,False,False,False,False,małopolskie,wielicki,Niepołomice,12,19,4
16632,Niepubliczne Gimnazjum im. św. Wojciecha w Staniątkach,5,Staniątki,32-005,Niepołomice,gimn.,False,False,False,False,małopolskie,wielicki,Niepołomice,12,19,4
36181,Szkoła Podstawowa im. Króla Kazimierza Wielkiego,3 Maja 23,,32-005,Niepołomice,SP,,,,,małopolskie,wielicki,Niepołomice,12,19,4
36190,Publiczna Szkoła Podstawowa w Woli Batorskiej,597,Wola Batorska,32-007,Zabierzów Bocheński,SP,,,,,małopolskie,wielicki,Niepołomice,12,19,4
36182,Szkoła Podstawowa Nr 3 im. Włodzimierza Puchalskiego w Niepołomicach,Krakowska 14,,32-005,Niepołomice,SP,,,,,małopolskie,wielicki,Niepołomice,12,19,4
36183,Szkoła Podstawowa im. Stefana Żeromskiego w Zabierzowie Bocheńskim,465,,32-007,Zabierzów Bocheński,SP,,,,,małopolskie,wielicki,Niepołomice,12,19,4
36184,Szkoła Podstawowa im. Św. Jadwigi Królowej Polski,Wielicka 220,,32-003,Podłęże,SP,,,,,małopolskie,wielicki,Niepołomice,12,19,4
36185,Szkoła Podstawowa im. Adama Mickiewicza w Staniątkach,5,Staniątki,32-005,Niepołomice,SP,,,,,małopolskie,wielicki,Niepołomice,12,19,4
36186,Szkoła Podstawowa im. Jana Matejki w Woli Zabierzowskiej,1,Wola Zabierzowska,32-007,Zabierzów Bocheński,SP,,,,,małopolskie,wielicki,Niepołomice,12,19,4
36187,Szkoła Podstawowa im. Marszałka Józefa Piłsudskiego w Zagórzu,81,Zagórze,32-005,Niepołomice,SP,,,,,małopolskie,wielicki,Niepołomice,12,19,4
36188,Publiczna Szkoła Podstawowa im. Św. Jana Bosko,323,Zakrzów,32-003,Podłęże,SP,,,,,małopolskie,wielicki,Niepołomice,12,19,4
36189,Publiczna Szkoła Podstawowa w Suchorabie,,Suchoraba,32-004,Staniątki,SP,,,,,małopolskie,wielicki,Niepołomice,12,19,4
16627,Zespół Szkół Ogólnokształcących-Gimnazjum w Brzeziu,362,Brzezie,32-014,Brzezie,gimn.,True,False,False,False,małopolskie,wielicki,Kłaj,12,19,3
16624,Zespół Szkół Ogólnokształcących-Publiczne Gimnazjum im. ks. Jana Twardowskiego w Kłaju,361,Kłaj,32-015,Kłaj,gimn.,True,False,False,False,małopolskie,wielicki,Kłaj,12,19,3
16625,Zespół Szkół Ogólnokształcących-Gimnazjum w Targowisku,313,Targowisko,32-015,Kłaj,gimn.,True,False,False,False,małopolskie,wielicki,Kłaj,12,19,3
16626,Zespół Szkół Ogólnokształcących-Publiczne Gimnazjum w Szarowie,Wiejska 302,Szarów,32-014,Brzezie,gimn.,True,False,False,False,małopolskie,wielicki,Kłaj,12,19,3
36175,Szkoła Podstawowa im. Marii Konopnickiej w Grodkowicach,80,Grodkowice,32-015,Kłaj,SP,,,,,małopolskie,wielicki,Kłaj,12,19,3
36176,Zespół Szkół Ogólnokształcących w Brzeziu - Szkoła Podstawowa w Brzeziu,362,,32-014,Brzezie,SP,,,,,małopolskie,wielicki,Kłaj,12,19,3
36177,Zespół Szkół Ogólnokształcących - Szkoła Podstawowa im. Ks. Jana Twardowskiego w Kłaju,361,,32-015,Kłaj,SP,,,,,małopolskie,wielicki,Kłaj,12,19,3
36179,Szkoła Podstawowa im. Świętej Jadwigi Królowej,Wiejska 302,Szarów,32-014,Brzezie,SP,,,,,małopolskie,wielicki,Kłaj,12,19,3
36180,Zespół Szkół Ogólnokształcących - Szkoła Podstawowa im. Tadeusza Kościuszki w Targowisku,313,Targowisko,32-015,Kłaj,SP,,,,,małopolskie,wielicki,Kłaj,12,19,3
16623,Gimnazjum w Niegowici,,Niegowić,32-420,Gdów,gimn.,True,False,False,False,małopolskie,wielicki,Gdów,12,19,2
16622,Gimnazjum im. św. Brata Alberta w Gdowie,1206,Gdów,32-420,Gdów,gimn.,True,False,False,False,małopolskie,wielicki,Gdów,12,19,2
36166,Szkoła Podstawowa im. św. Jana Kantego,Myślenicka 2,,32-420,Gdów,SP,,,,,małopolskie,wielicki,Gdów,12,19,2
36164,Szkoła Podstawowa im. gen. J. H. Dąbrowskiego,100,Pierzchów,32-420,Gdów,SP,,,,,małopolskie,wielicki,Gdów,12,19,2
36165,Szkoła Podstawowa im. Św. Kingi w Bilczycach,92,Bilczyce,32-420,Gdów,SP,,,,,małopolskie,wielicki,Gdów,12,19,2
36167,Szkoła Podstawowa im. K. Makuszyńskiego w Jaroszówce,59,Jaroszówka,32-420,Gdów,SP,,,,,małopolskie,wielicki,Gdów,12,19,2
36168,Szkoła Podstawowa im. Orła Białego w Marszowicach,149,Marszowice,32-420,Gdów,SP,,,,,małopolskie,wielicki,Gdów,12,19,2
36169,Szkoła Podstawowa im. Ojca Świętego Jana Pawła II,,Niegowić,32-420,Gdów,SP,,,,,małopolskie,wielicki,Gdów,12,19,2
36170,Szkoła Podstawowa im. Tadeusza Kościuszki,,Wiatowice,32-420,Gdów,SP,,,,,małopolskie,wielicki,Gdów,12,19,2
36171,Szkoła Podstawowa im. Św. Jadwigi Królowej w Winiarach,169,Winiary,32-420,Gdów,SP,,,,,małopolskie,wielicki,Gdów,12,19,2
36172,Szkoła Podstawowa im. H. Sienkiewicza w Zręczycach,222,Zręczyce,32-420,Gdów,SP,,,,,małopolskie,wielicki,Gdów,12,19,2
36173,Szkoła Podstawowa w Szczytnikach,10,Szczytniki,32-420,Gdów,SP,,,,,małopolskie,wielicki,Gdów,12,19,2
36174,Szkoła Podstawowa im. Świętej Kingi w Książnicach,191,Książnice,32-420,Gdów,SP,,,,,małopolskie,wielicki,Gdów,12,19,2
16621,Gimnazjum im. ks. Karola Wojtyły w Sławkowicach,162,Sławkowice,32-020,Wieliczka,gimn.,True,False,False,False,małopolskie,wielicki,Biskupice,12,19,1
36159,Szkoła Podstawowa im. Marii Konopnickiej w Łazanach,,Łazany,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Biskupice,12,19,1
36160,Szkoła Podstawowa im. Tadeusza Kościuszki w Przebieczanach,3,Tomaszkowice,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Biskupice,12,19,1
36161,Szkoła Podstawowa im. Wojska Polskiego w Bodzanowie,,Bodzanów,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Biskupice,12,19,1
36162,Szkoła Podstawowa im. Królowej Jadwigi w Biskupicach,322,Biskupice,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Biskupice,12,19,1
36163,Publiczna Szkoła Podstawowa w Trąbkach,,Trąbki,32-020,Wieliczka,SP,,,,,małopolskie,wielicki,Biskupice,12,19,1
16147,Gimnazjum w Radwanie,184,Radwan,33-202,Smęgorzów,gimn.,True,False,False,False,małopolskie,dąbrowski,Szczucin,12,4,7
16146,Gimnazjum w Borkach,164,Borki,33-230,Szczucin,gimn.,True,False,False,False,małopolskie,dąbrowski,Szczucin,12,4,7
16145,Gimnazjum im. Bohaterów Września w Szczucinie,Kościuszki 30,Szczucin,33-230,Szczucin,gimn.,True,False,False,False,małopolskie,dąbrowski,Szczucin,12,4,7
35163,Szkoła Podstawowa im. St. Klimczaka w Słupcu,,Słupiec,33-230,Szczucin,SP,,,,,małopolskie,dąbrowski,Szczucin,12,4,7
35162,Szkoła Podstawowa im. I Armii Wojska Polskiego w Borkach,164,Borki,33-230,Szczucin,SP,,,,,małopolskie,dąbrowski,Szczucin,12,4,7
35165,Szkoła Podstawowa w Dąbrowicy,161,Dąbrowica,33-230,Szczucin,SP,,,,,małopolskie,dąbrowski,Szczucin,12,4,7
35166,Szkoła Podstawowa im. Marii Kozaczkowej w Skrzynce,146,Skrzynka,33-230,Szczucin,SP,,,,,małopolskie,dąbrowski,Szczucin,12,4,7
35167,Szkoła Podstawowa im. Jana Pawła II w Zabrniu,82,Zabrnie,33-230,Szczucin,SP,,,,,małopolskie,dąbrowski,Szczucin,12,4,7
35168,Szkoła Podstawowa im. Adama Mickiewicza w Szczucinie,Kościuszki 30,,33-230,Szczucin,SP,,,,,małopolskie,dąbrowski,Szczucin,12,4,7
16139,Publiczne Gimnazjum nr 3 w Gruszowie Wielkim,210,Gruszów Wielki,33-200,Dąbrowa Tarnowska,gimn.,True,False,False,False,małopolskie,dąbrowski,Dąbrowa Tarnowska,12,4,2
16137,Publiczne Gimnazjum nr 2 im. Bohaterów Powiśla Dąbrowskiego w Dąbrowie Tarnowskiej,Zazamcze 3,Dąbrowa Tarnowska,33-200,Dąbrowa Tarnowska,gimn.,True,False,False,False,małopolskie,dąbrowski,Dąbrowa Tarnowska,12,4,2
16138,Publiczne Gimnazjum nr 1 w Dąbrowie Tarnowskiej,Zaręby 22,Dąbrowa Tarnowska,33-200,Dąbrowa Tarnowska,gimn.,True,False,False,False,małopolskie,dąbrowski,Dąbrowa Tarnowska,12,4,2
35144,Publiczna Szkoła Podstawowa w Smęgorzowie,225,,33-202,Smęgorzów,SP,,,,,małopolskie,dąbrowski,Dąbrowa Tarnowska,12,4,2
35138,Publiczna Szkoła Podstawowa nr 1 im. Jana Pawła II,Kościelna 25 A,,33-200,Dąbrowa Tarnowska,SP,,,,,małopolskie,dąbrowski,Dąbrowa Tarnowska,12,4,2
35139,Publiczna Szkoła Podstawowa nr 2 im. M. Kopernika,Matejki 8,,33-200,Dąbrowa Tarnowska,SP,,,,,małopolskie,dąbrowski,Dąbrowa Tarnowska,12,4,2
35140,Publiczna Szkoła Podstawowa w Gruszowie Wielkim im. Kardynała Stefana Wyszyńskiego,210,Gruszów Wielki,33-200,Dąbrowa Tarnowska,SP,,,,,małopolskie,dąbrowski,Dąbrowa Tarnowska,12,4,2
35141,Publiczna Szkoła Podstawowa im. Jubileuszu 2000-lecia Chrześcijaństwa w Szarwarku,2,Szarwark,33-200,Dąbrowa Tarnowska,SP,,,,,małopolskie,dąbrowski,Dąbrowa Tarnowska,12,4,2
35143,Publiczna Szkoła Podstawowa w Nieczajnie Górnej im. Błogosławionego Ks. Jerzego Popiełuszki,337,,33-205,Nieczajna Górna,SP,,,,,małopolskie,dąbrowski,Dąbrowa Tarnowska,12,4,2
35146,Publiczna Szkoła Podstawowa w Lipinach,106,Lipiny,33-206,Luszowice,SP,,,,,małopolskie,dąbrowski,Dąbrowa Tarnowska,12,4,2
37471,Publiczna Szkoła Podstawowa im. Gen. Józefa Bema w Laskówce Chorąskiej,51,Laskówka Chorąska,33-200,Dąbrowa Tarnowska,SP,,,,,małopolskie,dąbrowski,Dąbrowa Tarnowska,12,4,2
63914,Niepubliczna Niepłatna Szkoła Podstawowa z Niepublicznym Oddziałem Przedszkolnym w Żelazówce,1A i 1B,Żelazówka,33-200,Dąbrowa Tarnowska,SP,,,,,małopolskie,dąbrowski,Dąbrowa Tarnowska,12,4,2
16140,Publiczne Gimnazjum w Woli Żelichowskiej,6,Wola Żelichowska,33-260,Gręboszów,gimn.,True,False,False,False,małopolskie,dąbrowski,Gręboszów,12,4,3
35149,Szkoła Podstawowa im. Mjr Henryka Sucharskiego w Gręboszowie,136,,33-260,Gręboszów,SP,,,,,małopolskie,dąbrowski,Gręboszów,12,4,3
16141,Gimnazjum im. Tadeusza Kościuszki w Mędrzechowie,,Mędrzechów,33-221,Mędrzechów,gimn.,True,False,False,False,małopolskie,dąbrowski,Mędrzechów,12,4,4
