id_szkoly,egz_norm_sr_hum,egz_norm_std_hum,ewd_min90_hum,ewd_max90_hum,egz_norm_sr_mp,egz_norm_std_mp,ewd_min90_mp,ewd_max90_mp,gwiazdki_pow
18287,92.87,14.15,-1.64,2.38,94.18,14.72,-1.01,2.84,2.0
18288,95.39,13.26,0.53,2.81,93.78,12.98,-0.84,1.35,2.0
18289,96.47,13.16,-2.5,0.62,98.79,13.15,-0.06,2.93,3.0
18290,98.01,13.48,-3.81,-1.84,97.09,13.89,-4.54,-2.66,3.0
18291,98.79,14.14,-2.38,-0.65,99.59,14.19,-1.52,0.14,4.0
18292,101.15,14.25,0.11,2.71,98.19,14.32,-2.92,-0.44,4.0
18293,99.78,13.03,3.12,6.45,94.99,11.97,-1.26,1.93,3.0
18294,101.74,13.79,1.14,2.22,99.87,14.07,-0.61,0.43,3.0
18295,96.21,13.94,-0.57,2.0,96.27,13.96,-0.45,2.0,2.0
18297,98.09,13.53,-1.69,0.07,95.85,13.59,-3.59,-1.89,2.0
18298,99.82,14.28,0.42,2.53,97.03,14.3,-2.36,-0.34,3.0
18299,96.63,13.58,-2.1,1.13,95.99,13.3,-2.61,0.5,2.0
18300,98.74,12.62,-0.67,2.48,101.72,12.49,2.55,5.57,3.0
18301,95.47,15.68,-2.18,0.0,96.3,14.78,-1.36,0.73,2.0
18302,100.18,13.83,-0.47,1.38,101.15,14.21,0.66,2.43,3.0
18303,101.56,13.71,-2.09,0.91,102.89,13.98,-1.08,1.79,4.0
18304,100.05,13.19,-4.1,-0.6,101.62,13.24,-2.4,0.96,3.0
18305,98.47,13.91,-2.07,0.63,100.35,14.2,-0.16,2.44,3.0
18306,98.18,12.43,-0.88,2.48,94.99,12.36,-3.48,-0.26,2.0
18307,94.87,12.41,-2.09,1.14,97.51,12.09,1.44,4.54,2.0
18308,101.39,13.21,0.32,3.82,97.74,12.28,-3.18,0.18,3.0
18309,103.5,12.92,2.94,5.84,99.41,12.45,-0.4,2.38,4.0
18310,103.59,14.03,2.0,4.64,99.76,14.09,-1.55,0.98,4.0
18311,103.64,13.27,2.21,4.83,106.78,13.54,5.89,8.4,5.0
18312,103.91,13.7,3.33,5.91,100.04,13.69,-0.38,2.09,4.0
18313,100.61,13.16,-0.83,2.27,99.85,12.6,-1.51,1.46,3.0
18314,99.27,12.77,-0.8,3.11,99.05,12.31,-0.73,3.02,3.0
18315,102.48,12.46,3.18,6.57,97.96,12.38,-0.71,2.54,3.0
18316,98.37,13.31,-1.95,1.41,100.53,13.5,0.47,3.69,3.0
18317,97.72,14.12,-2.08,1.46,98.92,13.88,-1.46,1.93,3.0
18318,101.01,14.17,0.63,1.99,102.89,14.05,2.41,3.72,4.0
18319,100.65,14.09,-0.53,1.47,100.89,14.35,-0.39,1.53,3.0
18320,98.74,13.61,-0.91,1.45,100.85,13.86,1.36,3.62,3.0
18321,95.97,13.66,-3.84,-1.56,104.68,13.99,5.19,7.4,3.0
18322,95.32,13.91,-2.9,-0.44,95.84,13.74,-2.44,-0.08,1.0
18323,96.53,13.61,-1.79,-0.21,97.55,13.26,-0.38,1.13,2.0
18324,99.29,14.14,-0.42,1.04,96.96,13.91,-2.7,-1.29,3.0
18325,98.29,13.6,-3.19,-1.35,98.78,13.79,-2.36,-0.59,3.0
18326,100.04,13.39,-4.1,-0.56,95.33,13.32,-7.97,-4.57,2.0
18327,96.87,13.53,-4.92,-2.32,95.6,13.74,-5.48,-3.0,2.0
18328,104.6,13.31,-1.47,1.89,101.67,14.53,-4.5,-1.28,4.0
18329,100.91,13.9,-0.27,1.44,97.76,13.9,-3.23,-1.6,3.0
18331,108.33,13.72,3.59,5.52,105.6,14.18,0.81,2.66,5.0
18332,95.85,13.55,-0.41,2.28,95.38,13.11,-0.86,1.72,2.0
18333,99.47,12.65,-2.3,1.13,98.91,12.55,-2.25,1.04,3.0
18334,101.3,13.53,-0.63,3.13,100.58,13.42,-0.7,2.91,3.0
18335,99.62,13.85,1.46,4.6,95.78,13.52,-2.21,0.81,2.0
18336,99.98,14.18,-0.99,1.59,100.02,14.47,-0.79,1.69,3.0
18337,105.26,13.92,3.24,6.14,98.64,14.17,-2.7,0.08,4.0
18338,102.29,13.86,0.71,3.53,102.41,13.64,0.95,3.66,4.0
18339,97.7,14.28,-0.82,1.84,100.06,13.96,1.41,3.96,3.0
18340,101.88,13.55,0.47,3.05,99.03,13.87,-2.01,0.46,3.0
18341,98.61,13.47,-0.83,1.84,97.72,13.18,-1.28,1.29,3.0
18342,103.41,13.77,0.54,1.58,105.01,13.86,2.15,3.14,4.0
18343,99.86,13.55,-0.2,1.65,99.88,13.62,0.05,1.82,3.0
18344,100.4,14.22,-1.02,0.82,99.47,14.42,-1.61,0.16,3.0
18345,98.94,14.4,-0.39,0.97,98.06,14.14,-1.24,0.05,3.0
18346,100.26,13.53,2.06,3.5,99.38,13.44,1.39,2.77,3.0
18347,99.75,14.14,0.14,1.3,99.18,13.94,-0.42,0.69,3.0
18348,98.19,13.08,-2.81,-1.09,98.73,13.04,-1.81,-0.17,3.0
18349,101.79,12.81,-1.1,0.98,102.86,12.83,0.04,2.03,4.0
18350,99.58,13.69,-2.5,-0.5,98.32,13.57,-3.8,-1.88,3.0
18351,104.29,12.12,-1.29,1.42,102.29,12.68,-2.93,-0.34,4.0
18352,99.68,13.68,0.91,2.55,97.87,13.46,-0.98,0.59,3.0
18353,104.06,14.09,3.32,6.83,102.47,13.99,2.23,5.59,4.0
18354,98.54,13.27,0.55,4.09,98.7,12.84,1.17,4.57,3.0
18355,100.0,14.88,0.03,3.02,98.52,15.0,-1.72,1.15,3.0
18356,98.05,13.83,-0.04,2.56,96.98,13.71,-1.16,1.34,2.0
18357,97.99,13.4,0.0,2.84,97.46,13.17,-0.21,2.52,2.0
18358,102.6,13.59,1.56,2.96,102.1,13.67,1.53,2.87,4.0
18359,95.67,13.67,-4.18,-2.0,96.52,13.59,-3.28,-1.2,2.0
18360,100.97,13.88,-1.84,0.96,101.81,13.9,-1.09,1.6,3.0
18361,101.27,12.98,1.93,4.67,98.49,12.9,-0.59,2.04,3.0
18362,101.4,14.01,0.8,2.19,98.56,14.12,-2.01,-0.67,3.0
18363,101.02,14.84,1.68,3.25,97.46,14.63,-2.04,-0.53,3.0
18364,96.09,13.39,-2.08,0.64,98.17,13.13,0.51,3.12,2.0
18365,98.76,13.08,-0.97,1.38,98.3,13.2,-1.16,1.09,3.0
18366,101.04,12.93,-2.5,-0.36,100.02,13.06,-3.61,-1.56,3.0
18367,105.86,12.04,1.34,4.43,103.11,12.08,-1.43,1.53,4.0
18368,100.0,13.64,1.06,3.53,97.58,13.51,-1.37,1.0,3.0
18369,103.75,13.96,0.97,2.67,101.71,14.07,-0.96,0.67,4.0
18370,95.95,13.27,-1.43,1.41,96.23,13.41,-0.83,1.89,2.0
18371,99.95,13.23,2.28,3.9,99.11,13.17,1.89,3.45,3.0
18372,96.92,14.41,-1.38,0.47,98.77,14.53,0.54,2.32,2.0
18373,99.89,13.28,-0.79,1.34,102.11,13.49,1.59,3.63,3.0
18374,104.76,15.19,2.37,5.04,103.99,15.06,1.31,3.87,4.0
18375,99.25,12.14,0.16,2.84,95.99,12.28,-2.21,0.37,2.0
18376,101.34,12.88,-1.19,2.52,102.21,13.41,-0.28,3.28,3.0
18377,101.49,14.15,-0.82,1.4,100.38,14.36,-1.35,0.78,3.0
18378,96.6,12.4,-2.37,-0.34,96.42,12.42,-2.3,-0.35,2.0
18379,101.06,13.74,1.21,3.17,98.48,13.75,-1.46,0.43,3.0
18380,100.25,14.29,-1.15,0.73,99.39,14.57,-1.78,0.03,3.0
18381,106.49,13.76,2.07,4.07,109.86,13.94,5.42,7.34,5.0
18382,102.33,14.42,1.02,3.22,103.58,14.37,2.35,4.46,4.0
18383,98.51,12.45,-0.91,1.87,100.59,12.43,1.73,4.4,3.0
18384,103.82,13.74,-0.37,2.47,103.35,13.67,-1.2,1.52,4.0
18385,97.57,13.28,-2.54,-0.53,101.21,13.08,1.37,3.3,3.0
18386,107.19,14.01,4.25,6.9,103.09,14.29,0.16,2.7,5.0
18387,109.67,12.45,3.64,6.52,106.2,12.95,-0.25,2.51,5.0
18388,101.65,13.17,2.11,4.64,98.74,13.17,-0.62,1.81,3.0
18389,96.52,14.66,-2.21,0.83,98.38,14.19,-0.14,2.78,2.0
18390,98.83,13.93,-1.73,-0.52,96.13,13.92,-4.48,-3.32,2.0
18392,101.79,13.54,0.36,1.49,98.88,13.9,-2.47,-1.39,3.0
18393,103.68,13.62,0.9,2.07,101.61,13.91,-1.16,-0.04,4.0
18394,105.23,14.11,3.27,4.96,104.55,14.32,2.65,4.26,5.0
18395,104.49,13.63,2.45,3.74,101.77,13.73,-0.34,0.89,4.0
18396,101.45,13.41,0.06,1.93,102.91,13.33,1.95,3.74,4.0
18397,98.87,14.33,-1.9,0.36,104.81,14.24,4.26,6.43,3.0
18398,97.92,12.57,-1.04,1.95,94.66,12.34,-3.37,-0.5,2.0
18399,98.21,13.06,-0.8,1.98,98.22,12.66,-0.49,2.18,2.0
18400,96.7,13.44,-4.27,-1.45,98.68,13.62,-2.43,0.27,2.0
18401,100.93,13.8,3.14,5.92,95.78,13.48,-1.47,1.2,2.0
18402,102.83,12.45,-1.28,3.21,104.22,13.19,1.03,5.35,4.0
18403,103.06,13.41,3.81,6.9,100.31,12.92,1.32,4.28,3.0
18404,102.52,12.94,0.76,3.04,102.25,13.06,0.91,3.1,4.0
18405,98.2,14.41,-1.85,0.44,99.25,14.21,-0.56,1.63,3.0
18406,95.42,13.41,-1.53,1.65,96.7,12.91,-0.26,2.79,2.0
18407,100.39,12.82,2.44,4.92,99.09,12.78,1.67,4.04,3.0
18408,104.67,12.74,1.59,4.2,102.07,12.97,-0.7,1.8,
18409,105.48,13.51,2.42,4.39,99.57,13.68,-3.03,-1.13,4.0
18410,100.44,13.83,0.03,1.63,98.67,14.06,-1.56,-0.02,3.0
18411,100.8,13.47,0.51,2.44,98.93,13.51,-0.97,0.87,3.0
18412,97.57,13.13,-0.18,1.73,95.36,12.99,-2.25,-0.42,2.0
18413,104.09,13.34,-1.56,-0.35,105.26,13.71,-0.77,0.39,4.0
18414,106.93,13.22,1.43,2.93,106.33,14.0,0.58,2.02,4.0
18415,115.61,12.47,3.92,7.01,114.29,13.71,1.94,4.9,5.0
18416,100.72,14.25,-1.03,-0.11,100.96,14.38,-0.99,-0.11,3.0
18417,99.44,13.67,-0.98,1.11,102.69,14.16,2.2,4.21,
18418,100.33,13.33,-2.59,-0.48,100.99,13.25,-1.75,0.27,3.0
18419,110.94,13.05,3.64,5.06,107.9,13.45,0.5,1.86,5.0
18421,102.88,14.03,-0.94,1.18,104.28,14.14,0.31,2.35,3.0
18423,98.39,14.11,0.21,1.97,98.84,14.11,1.01,2.7,3.0
18424,97.61,14.07,-3.52,-1.57,98.29,14.2,-2.74,-0.88,2.0
18425,98.83,13.94,-2.41,-0.2,101.41,14.06,0.17,2.29,3.0
18426,99.76,13.82,0.77,3.19,99.54,13.39,0.73,3.06,3.0
18427,104.73,13.34,1.94,4.12,104.08,13.56,1.77,3.86,4.0
18428,99.94,13.49,-1.41,1.07,100.6,13.73,-0.48,1.9,3.0
18429,98.18,13.72,-2.74,0.01,98.49,13.33,-2.56,0.07,3.0
18430,95.51,13.65,-5.26,-2.38,99.88,13.55,-1.12,1.64,2.0
18431,95.28,13.51,-2.97,0.2,98.99,12.81,1.38,4.43,2.0
18432,93.67,13.26,-1.64,3.02,93.75,12.57,-2.27,2.2,2.0
18433,101.73,13.51,1.46,3.79,101.12,13.43,1.42,3.65,3.0
18434,99.47,14.17,-1.16,0.99,100.28,14.63,0.04,2.11,3.0
18435,97.5,13.72,0.19,2.55,95.84,13.34,-1.08,1.17,2.0
18436,101.83,13.15,1.94,4.3,98.15,13.37,-1.44,0.83,3.0
18437,100.78,14.09,2.15,4.47,98.42,14.04,-0.38,1.85,3.0
18438,99.53,14.11,-0.57,1.55,96.46,13.78,-3.31,-1.28,3.0
18439,103.64,14.2,2.86,4.1,102.4,14.4,1.68,2.87,4.0
18440,97.49,12.8,-1.07,1.41,95.22,12.6,-2.79,-0.41,2.0
18441,101.98,13.87,2.42,3.82,99.94,14.0,0.8,2.14,3.0
18442,99.62,13.37,-3.89,-0.77,100.67,13.64,-2.75,0.24,3.0
18443,105.6,13.65,0.06,3.17,104.53,13.8,-0.74,2.25,4.0
18445,101.25,12.75,2.61,5.68,97.95,12.52,-0.08,2.87,3.0
18446,99.03,13.36,-0.96,0.96,100.12,13.33,0.36,2.19,3.0
18447,96.56,13.01,-0.3,2.52,94.72,12.76,-2.37,0.33,2.0
18448,102.57,13.19,1.61,4.37,99.65,13.21,-1.22,1.43,3.0
18449,101.76,13.49,2.56,5.4,99.6,13.11,0.47,3.19,3.0
18450,101.07,13.24,-2.54,0.05,100.49,13.63,-2.57,-0.08,3.0
18451,87.55,13.85,-4.29,-0.83,90.46,12.94,-2.11,1.21,1.0
18452,103.43,13.92,0.05,1.35,103.28,14.09,-0.33,0.92,4.0
18453,97.8,14.15,-2.77,0.02,96.46,13.88,-4.31,-1.62,3.0
18454,109.67,12.23,2.78,5.6,106.61,12.87,-0.75,1.96,5.0
18455,99.89,12.93,-0.29,2.27,98.65,12.38,-0.92,1.54,3.0
18456,93.79,14.68,-3.64,-0.92,96.12,14.63,-1.5,1.11,2.0
18457,94.24,14.22,-1.86,0.94,94.48,14.03,-2.12,0.56,2.0
18458,101.22,13.66,1.28,2.58,102.68,13.65,3.0,4.24,3.0
18459,99.68,13.42,1.0,3.22,99.54,12.97,0.93,3.05,3.0
18460,103.78,15.27,3.35,5.34,98.74,15.34,-1.85,0.06,3.0
18461,103.06,13.34,0.34,2.51,100.87,13.61,-1.88,0.2,3.0
18462,96.93,14.52,-1.67,0.45,94.7,14.63,-4.14,-2.11,2.0
18463,101.5,13.53,-0.58,0.86,99.87,13.87,-2.12,-0.74,3.0
18464,99.11,13.87,-2.43,-0.38,100.11,14.16,-1.3,0.67,3.0
18465,97.63,13.43,-0.04,2.71,94.83,13.1,-2.06,0.57,2.0
18466,104.37,13.16,1.51,3.61,104.37,13.33,1.85,3.87,4.0
18467,100.92,13.1,0.12,1.68,100.86,13.18,0.32,1.84,3.0
18469,104.32,13.67,2.14,3.68,100.87,14.05,-1.23,0.24,4.0
18470,100.07,13.02,-2.0,-0.09,99.71,13.32,-2.17,-0.34,3.0
18471,106.42,12.92,1.0,3.86,104.98,13.68,-0.15,2.6,4.0
18472,93.62,13.28,-0.38,2.88,90.58,12.45,-3.06,0.07,1.0
18473,99.48,13.34,-2.54,0.73,99.53,14.2,-2.62,0.51,3.0
18474,94.9,14.64,-1.92,0.27,95.83,14.08,-1.15,0.95,2.0
18475,103.81,13.46,1.88,4.92,97.81,13.9,-3.93,-1.02,4.0
18476,98.68,14.1,-1.79,-0.35,96.16,14.28,-4.21,-2.82,3.0
18477,96.27,14.73,-2.52,-0.1,97.72,14.68,-1.6,0.72,3.0
18478,98.0,13.7,-0.74,1.85,98.89,13.0,0.16,2.65,3.0
18479,101.01,15.04,0.54,3.1,98.61,14.74,-1.77,0.69,4.0
18480,99.06,14.19,-0.78,2.45,96.83,14.01,-2.96,0.14,3.0
18481,99.93,12.72,-2.24,0.31,99.77,12.93,-2.33,0.12,4.0
18482,98.71,13.92,1.26,3.72,94.64,13.75,-2.83,-0.47,2.0
18483,106.04,13.68,1.44,2.52,104.22,14.13,-0.84,0.2,3.0
18484,102.68,13.27,-0.93,0.85,104.29,13.89,1.02,2.72,3.0
18485,111.09,13.34,4.94,6.1,109.74,13.81,3.36,4.47,3.0
18486,111.94,11.53,3.73,7.03,107.41,11.6,-0.89,2.28,3.0
18487,116.03,10.99,3.6,5.98,117.49,11.46,4.65,6.93,5.0
18488,102.61,13.38,1.13,2.92,100.32,13.65,-1.15,0.56,2.0
18489,103.21,13.67,1.16,2.64,100.94,13.93,-0.92,0.5,2.0
18491,90.61,12.42,-4.64,-3.05,92.08,12.26,-2.92,-1.4,2.0
18492,100.16,13.67,-0.89,0.23,98.18,13.66,-2.78,-1.71,3.0
18494,97.26,13.54,-1.41,-0.23,96.39,13.54,-1.97,-0.85,3.0
18495,105.89,13.43,1.61,2.9,105.12,13.71,0.72,1.95,3.0
18496,113.63,12.14,5.52,7.23,111.98,12.8,3.69,5.34,4.0
18497,117.56,10.79,3.97,5.9,122.28,11.05,7.61,9.46,5.0
18498,107.23,13.19,2.33,5.45,105.67,13.54,1.07,4.07,3.0
18499,103.79,13.93,2.54,3.91,103.75,14.1,2.56,3.86,3.0
18501,103.62,11.98,-1.89,1.65,105.03,12.12,0.34,3.74,3.0
18503,82.5,10.4,-4.6,-0.4,86.82,9.53,-2.37,1.66,1.0
18505,104.92,13.16,3.64,4.98,100.32,13.26,-1.13,0.16,3.0
18506,107.3,13.28,1.63,2.72,107.78,13.64,1.85,2.9,3.0
18507,104.41,13.65,1.65,2.59,104.91,13.92,1.84,2.74,3.0
18508,106.35,13.29,2.38,3.66,104.49,13.64,0.45,1.68,3.0
18509,94.43,13.09,-3.43,-0.82,96.66,12.93,-2.08,0.43,2.0
18510,100.91,13.44,-0.38,1.1,99.01,13.54,-2.26,-0.83,3.0
18511,112.92,11.73,2.37,5.95,112.45,12.12,0.79,4.22,4.0
18512,109.74,12.71,2.38,3.46,108.09,13.1,0.74,1.78,4.0
18513,105.58,13.12,1.52,2.73,105.79,13.55,1.52,2.68,3.0
18514,101.6,12.86,-0.02,1.35,100.52,13.08,-0.8,0.52,3.0
18515,114.03,12.68,3.68,4.6,115.68,13.26,4.64,5.53,4.0
18516,117.46,11.29,4.18,5.45,120.89,11.88,6.29,7.52,5.0
18517,87.74,13.0,-5.26,-2.66,88.93,12.24,-3.95,-1.45,1.0
18518,109.32,12.92,1.7,4.21,104.62,13.51,-3.1,-0.68,3.0
18520,92.68,13.82,-4.83,-1.12,97.21,14.15,-0.21,3.35,2.0
18521,103.36,12.21,-2.33,0.51,98.74,12.17,-5.99,-3.27,3.0
18522,102.55,13.82,0.07,1.82,100.7,14.24,-2.18,-0.51,3.0
18524,90.43,10.09,-5.11,0.64,89.66,9.39,-4.27,1.27,1.0
18525,96.97,12.94,-3.31,-1.52,97.41,12.85,-3.06,-1.34,2.0
18526,102.68,12.97,0.03,2.33,106.37,13.09,3.67,5.87,3.0
18527,100.57,12.44,-0.75,1.15,101.09,12.48,-0.03,1.79,3.0
18529,113.48,11.79,4.62,7.34,113.98,12.31,4.87,7.48,4.0
18530,103.66,13.59,1.58,2.86,102.79,13.71,0.8,2.03,3.0
18531,108.56,12.47,-2.07,0.92,114.1,12.57,2.42,5.29,4.0
18532,100.51,13.72,-0.99,0.47,100.03,14.09,-1.72,-0.31,2.0
18533,105.47,13.89,1.01,1.98,103.35,14.33,-1.11,-0.17,3.0
18536,106.12,13.08,1.78,3.97,102.34,13.58,-2.18,-0.08,3.0
18540,99.54,13.37,-3.73,-1.04,101.11,13.76,-2.34,0.24,3.0
18542,80.42,9.96,-6.01,-1.52,82.73,9.21,-5.04,-0.72,1.0
18550,112.19,11.78,1.65,3.17,114.14,12.49,3.29,4.74,5.0
18551,91.97,11.76,-4.73,-2.81,94.82,11.92,-1.69,0.15,2.0
18552,100.9,12.61,-1.82,-0.38,101.15,12.86,-1.17,0.21,3.0
18554,110.06,11.78,0.67,4.63,114.11,12.7,3.74,7.54,5.0
18555,99.12,13.03,0.92,2.34,100.33,13.02,2.47,3.83,3.0
18557,95.68,14.13,-3.29,-1.37,98.31,14.07,-0.64,1.2,2.0
18558,102.42,13.76,-0.11,2.11,102.5,13.75,0.15,2.27,3.0
18559,98.11,14.42,-1.65,-0.05,99.44,14.47,0.07,1.61,3.0
18560,98.26,13.74,-1.52,0.14,100.76,13.81,1.09,2.68,3.0
18561,97.86,13.24,-1.18,1.04,99.18,12.95,0.29,2.42,3.0
18562,102.61,12.4,-1.75,0.59,104.04,12.8,-0.39,1.86,3.0
18563,95.45,13.69,-2.35,0.49,99.9,13.73,2.1,4.82,2.0
18564,104.03,13.15,1.63,3.6,108.16,13.72,5.6,7.49,4.0
18565,99.19,13.68,-1.77,-0.48,99.21,13.8,-1.65,-0.41,3.0
18566,99.2,13.9,0.64,2.07,98.32,13.73,0.12,1.49,3.0
18567,94.48,12.97,-0.12,3.03,96.99,12.24,2.14,5.16,3.0
18568,101.41,12.82,0.73,2.34,100.36,12.95,-0.01,1.54,4.0
18569,94.5,14.11,-2.95,-0.93,96.74,13.86,-0.28,1.66,3.0
18570,98.21,14.08,0.27,2.04,98.65,14.03,0.55,2.25,3.0
18571,103.32,13.79,-0.22,1.03,107.59,14.07,3.78,4.98,4.0
18572,96.81,13.23,-3.06,-0.84,99.97,13.08,0.41,2.54,3.0
18573,95.84,14.4,-4.56,-3.53,97.17,14.46,-3.26,-2.28,3.0
18574,95.37,13.55,-4.64,-1.64,97.5,13.55,-2.74,0.13,3.0
18575,97.76,13.43,1.09,2.85,96.37,13.49,0.06,1.75,3.0
18576,94.3,14.26,-6.2,-4.31,98.17,14.42,-2.23,-0.42,3.0
18577,96.33,12.78,-3.64,-1.16,96.36,12.7,-2.98,-0.6,3.0
18578,95.97,13.77,-3.16,-1.38,97.5,13.88,-1.21,0.5,3.0
18579,97.4,13.13,-3.15,-0.29,100.64,13.53,0.59,3.34,3.0
18580,96.52,13.7,-3.31,-1.55,100.0,13.64,0.5,2.18,3.0
18581,106.15,14.52,2.69,5.75,105.87,14.66,2.1,5.05,5.0
18582,92.17,15.9,-2.89,-1.03,93.72,15.3,-1.89,-0.12,2.0
18583,100.42,13.94,-1.25,-0.03,103.0,14.04,1.37,2.53,4.0
18584,76.45,8.42,-7.0,-2.34,81.35,7.65,-3.9,0.58,1.0
18585,94.97,13.81,-2.92,-1.24,97.4,13.75,-0.5,1.11,3.0
18586,94.96,13.17,-1.39,0.7,95.85,12.76,-0.27,1.74,3.0
18587,96.26,13.72,-2.79,-1.35,97.55,13.42,-1.17,0.22,3.0
18588,101.36,14.01,-1.09,0.32,102.89,14.3,0.41,1.76,5.0
18589,95.84,14.07,-4.43,-3.05,95.51,14.09,-4.87,-3.55,2.0
18591,95.92,13.64,-4.62,-2.59,98.82,13.47,-1.6,0.35,3.0
18592,96.06,13.72,-2.36,-0.45,102.47,13.8,4.34,6.17,4.0
18593,94.22,14.22,-1.07,0.84,94.04,14.1,-0.97,0.86,2.0
18594,96.12,14.37,-0.7,1.52,96.16,13.78,-0.71,1.41,3.0
18595,93.85,13.37,-3.59,-1.3,98.94,13.01,1.66,3.86,3.0
18596,95.83,13.09,-3.89,-1.03,98.98,12.83,-0.03,2.71,3.0
18597,99.73,13.84,1.15,3.4,100.66,13.79,2.45,4.6,4.0
18598,95.66,14.39,-2.56,-0.79,95.89,14.03,-2.14,-0.43,2.0
18599,99.99,13.9,0.34,1.77,98.6,13.8,-1.1,0.27,3.0
18600,97.14,15.36,-2.13,-0.58,100.73,15.16,1.03,2.51,3.0
18601,100.48,14.15,-1.18,0.14,100.39,14.32,-1.51,-0.25,4.0
18603,97.55,14.12,-2.04,-0.32,99.36,14.32,-0.1,1.55,3.0
18604,101.21,13.97,2.71,4.53,101.79,14.0,3.57,5.32,5.0
18605,95.3,13.86,-3.21,-1.49,98.29,13.73,-0.08,1.57,2.0
18606,95.71,14.47,-2.42,-0.85,98.49,14.36,0.34,1.84,2.0
18607,99.39,14.59,-1.0,0.92,97.75,14.72,-2.68,-0.84,3.0
18608,101.5,13.96,-0.6,1.2,100.76,13.91,-1.24,0.49,4.0
18609,92.34,14.07,-2.92,-1.11,90.55,13.64,-4.57,-2.84,2.0
18610,103.19,12.5,-3.14,-1.32,106.89,13.02,0.64,2.39,5.0
18611,91.26,13.82,-4.21,-2.45,93.78,13.45,-1.23,0.46,2.0
18612,98.49,12.91,-0.59,2.07,94.23,12.92,-3.97,-1.42,3.0
18613,97.01,13.89,-2.81,-0.41,99.7,13.73,-0.12,2.18,3.0
18614,93.68,13.82,-2.19,0.8,94.51,13.59,-1.08,1.79,2.0
18615,95.99,13.81,-5.44,-2.26,101.59,13.73,0.25,3.3,3.0
18616,91.7,13.32,-5.41,-3.16,92.73,13.01,-4.31,-2.15,2.0
18617,103.83,13.27,2.28,4.94,104.15,13.17,3.1,5.65,4.0
18618,97.39,13.83,-0.08,2.04,99.31,13.85,1.83,3.86,3.0
18619,96.06,13.42,-2.38,-0.07,99.72,12.91,1.45,3.67,3.0
18620,102.26,14.1,0.54,1.71,100.7,14.29,-1.0,0.12,4.0
18621,96.18,14.5,-3.3,-1.49,97.88,14.95,-1.73,0.01,3.0
18622,86.81,14.49,-8.74,-6.29,90.53,13.71,-5.28,-2.93,2.0
18623,96.38,14.19,-3.05,-1.39,99.05,13.92,-0.17,1.42,3.0
18624,99.84,13.65,-1.84,-0.14,100.59,13.8,-0.78,0.85,3.0
18625,101.57,14.32,1.95,3.37,101.3,14.03,1.95,3.31,4.0
18626,96.96,13.76,-0.7,0.82,99.33,13.48,2.03,3.49,3.0
18627,94.49,14.25,-2.21,-0.51,95.72,13.79,-0.93,0.7,3.0
18628,94.43,14.0,-2.25,-0.94,95.33,13.66,-1.27,-0.03,3.0
18629,94.23,12.46,-3.02,-1.33,92.42,12.17,-4.28,-2.65,2.0
18630,95.5,13.9,-4.38,-2.56,97.76,13.7,-1.89,-0.14,3.0
18631,97.28,13.67,-2.19,-1.03,99.04,13.78,-0.17,0.94,4.0
18632,99.01,14.33,3.4,5.85,94.92,13.73,-0.69,1.66,3.0
18633,99.89,14.09,0.52,2.13,100.17,13.86,0.52,2.07,4.0
18634,91.02,14.66,-4.69,-2.96,94.11,14.54,-1.8,-0.14,2.0
18635,98.01,13.21,1.84,3.69,97.11,12.71,1.2,2.97,3.0
18636,100.39,14.07,-1.45,0.5,99.48,14.41,-2.4,-0.52,4.0
18638,98.91,14.01,-1.09,1.06,99.97,13.79,-0.03,2.03,4.0
18639,98.34,14.48,-1.88,-0.34,99.03,14.23,-1.13,0.34,3.0
18640,98.36,13.13,-2.12,0.03,100.36,12.95,0.22,2.28,4.0
18641,97.34,13.29,-1.96,0.87,97.9,12.94,-1.2,1.53,3.0
18642,93.03,13.67,-4.28,-2.35,94.67,13.66,-2.53,-0.68,1.0
18643,96.85,14.07,-2.9,-1.83,98.59,13.98,-1.18,-0.15,3.0
18644,95.29,13.7,-2.78,-0.82,95.4,13.61,-2.3,-0.41,2.0
18645,99.62,14.31,-1.25,0.46,100.98,14.2,0.05,1.69,4.0
18646,98.28,14.17,-3.88,0.53,100.32,13.51,-1.87,2.37,4.0
18647,96.81,14.58,-1.58,0.59,95.98,14.11,-2.35,-0.26,3.0
18648,95.57,13.53,-0.49,1.51,96.82,13.08,0.77,2.69,3.0
18649,95.45,12.28,-2.88,-0.64,96.59,12.1,-1.16,0.99,2.0
18650,95.86,13.79,-3.44,-1.62,97.05,13.62,-2.01,-0.26,3.0
18651,99.44,14.59,-2.7,-1.3,103.39,14.88,1.16,2.5,4.0
18652,98.63,13.54,-3.78,-2.24,101.36,13.67,-1.11,0.36,3.0
18653,97.81,14.15,-1.79,-0.25,99.35,13.9,-0.29,1.18,3.0
18654,93.26,14.67,-3.35,-1.08,95.91,14.14,-0.68,1.49,1.0
18655,99.24,14.16,0.74,2.43,101.38,14.14,2.65,4.27,3.0
18656,99.0,14.05,-1.74,1.14,100.33,13.95,-0.54,2.22,3.0
18657,96.62,13.54,-0.63,2.36,96.89,13.49,0.38,3.25,2.0
18658,101.34,14.42,-2.09,0.07,102.11,14.44,-1.57,0.5,4.0
18659,96.86,13.85,-0.18,1.88,99.7,13.51,3.16,5.14,3.0
18660,99.43,13.64,-0.35,1.31,99.73,13.68,0.15,1.75,3.0
